Dimerization,O^z,error
0.1,-0.033528206676561124,0.002175380488713502
0.2,-0.03068842887667967,0.001680512983687051
0.3,-0.03275925656401805,0.0018261645309289646
0.4,-0.028290056563021776,0.001801089077174087
0.5,-0.01745051398508726,0.0015288691135847948
0.6,-0.012614554787509204,0.0012512527379731483
0.7,-0.005556637225713873,0.0008179973492340575
