Jdis,ZL,error,N
0.7,-0.08300983558402455,0.0022045291498017745,1000.0
0.75,-0.07918232815400086,0.002324278287242596,1000.0
0.8,-0.07480725026191758,0.002407108868121162,1000.0
0.85,-0.07106272210724954,0.0024274322764799064,1000.0
0.9,-0.0681070116822315,0.0024902816084930437,1000.0
0.95,-0.06385195725340845,0.0025991474995960308,1000.0
1.0,-0.061826919791222464,0.002634912745666991,1000.0
1.1,-0.05618432351395984,0.0027051865401779185,1000.0
1.2,-0.05404061556835043,0.002706767240965936,1000.0
1.3,-0.04721602666160331,0.0027539026455393107,1000.0
1.4,-0.04178281998863582,0.0027727484382429014,1000.0
1.5,-0.036144878438952525,0.002812848035395735,1000.0
