Jdis,ZL,error,N
0.7,-0.13114809222037374,0.002825153201869697,1000.0
0.75,-0.12233122047931123,0.0028815424241030144,1000.0
0.8,-0.11463741180018158,0.002990161212965853,1000.0
0.85,-0.10879903154891575,0.0030733719706707518,1000.0
0.9,-0.10052050375197571,0.0031730023082157375,1000.0
0.95,-0.09240398588192564,0.00323136161268945,1000.0
1.0,-0.08607485688716869,0.0032967144017726113,1000.0
1.1,-0.07560989795414615,0.0033306340377713467,1000.0
1.2,-0.06315923002559057,0.0034890993081506476,1000.0
1.3,-0.05281557937880882,0.0034711346565645257,1000.0
1.4,-0.04600974528423817,0.0033938757009898883,1000.0
1.5,-0.0380352239256034,0.003401438902322273,1000.0
