Dimerization,O^z
0.1,0.3345127657025568
0.2,0.2609398282237194
0.3,0.07314916733835958
0.4,0.004749188001636578
0.5,0.0011255902086105924
0.6,0.0014515943391551185
0.7,-0.000336045837751572
0.8,-0.00012664930991889401
0.9,-2.32045896501286e-06
1.0,-1.0276716082223352e-16
