Jdis,ZL,error,N
0.7,0.013599157562030978,0.004702532961601337,1000.0
0.75,0.009622711579953397,0.004607004770011344,1000.0
0.8,0.010279392146513572,0.004585886185715821,1000.0
0.85,0.007930366894867433,0.004534842638782185,1000.0
0.9,0.008203274768290093,0.0045368223610764945,1000.0
0.95,0.008149631077934868,0.004529841981136917,1000.0
1.0,0.004944636676960857,0.004303744311847007,1000.0
1.1,0.006532170162473315,0.004161095076651908,1000.0
1.2,0.004503430312094746,0.004031125973850946,1000.0
1.3,0.0046903364268362745,0.003855616739640877,1000.0
1.4,0.004393723546827243,0.003612240311799131,1000.0
1.5,0.005631799897785033,0.0034131937549203924,1000.0
