x1,x2,corr
0,1,-1.831665259891755e-15
0,2,1.831665259891758e-15
0,3,5.574204449033756e-16
0,4,-5.574204449033682e-16
0,5,1.379638374458709e-15
0,6,-1.37963837445871e-15
0,7,4.144792635438719e-16
0,8,-4.144792635438662e-16
0,9,-4.850587842485457e-16
0,10,4.85058784248548e-16
0,11,-6.006781477928878e-16
0,12,6.006781477928917e-16
0,13,-7.57573993030017e-17
0,14,7.575739930300416e-17
0,15,-4.315411384893851e-17
0,16,4.315411384895449e-17
0,17,-4.815368148456234e-28
0,18,4.820762094115523e-28
0,19,-5.854942589391884e-28
0,20,5.860336535051209e-28
0,21,-4.8703490750649e-28
0,22,4.875743020724199e-28
0,23,-8.202559909327648e-28
0,24,8.207953854986951e-28
0,25,-1.583196657180659e-28
0,26,1.588590602839957e-28
0,27,-2.914389800120206e-28
0,28,2.919783745779504e-28
0,29,-1.289055105752596e-28
0,30,1.294449051411894e-28
0,31,-2.964544216135037e-28
0,32,2.969938161794335e-28
1,11,7.73955523348491e-18
1,12,-7.73955523348513e-18
1,13,7.414140915773464e-18
1,14,-7.414140915773678e-18
1,15,-2.022884943735626e-18
1,16,2.022884943735387e-18
1,17,2.027953489499692e-28
1,18,-2.030342633259035e-28
1,19,2.617263262697366e-28
1,20,-2.619652406456701e-28
1,21,1.989517058107468e-28
1,22,-1.991906201866798e-28
1,23,3.448465848958231e-28
1,24,-3.450854992717565e-28
1,25,7.049961109751754e-29
1,26,-7.073852547345123e-29
1,27,1.145388033134715e-28
1,28,-1.147777176894052e-28
1,29,5.745514790785954e-29
1,30,-5.769406228379324e-29
1,31,1.191413037367615e-28
1,32,-1.193802181126952e-28
1,33,5.46800107146262e-29
2,12,7.739555233485611e-18
2,13,-7.414140915773698e-18
2,14,7.414140915773919e-18
2,15,2.022884943735291e-18
2,16,-2.022884943735051e-18
2,17,-2.037003978736851e-28
2,18,2.039403648420557e-28
2,19,-2.628767792597132e-28
2,20,2.631167462280829e-28
2,21,-1.998467549762238e-28
2,22,2.00086721944593e-28
2,23,-3.463862839096611e-28
2,24,3.466262508780306e-28
2,25,-7.080979928753428e-29
2,26,7.104976625590423e-29
2,27,-1.15059497441904e-28
2,28,1.152994644102739e-28
2,29,-5.770788341034367e-29
2,30,5.794785037871361e-29
2,31,-1.196796457102551e-28
2,32,1.19919612678625e-28
2,33,-5.491892509055987e-29
2,34,5.51588920589298e-29
3,13,4.179244251525806e-16
3,14,-4.17924425152584e-16
3,15,-2.788987726339912e-17
3,16,2.788987726339873e-17
3,17,4.283445904890199e-28
3,18,-4.288418554032224e-28
3,19,5.433177510226426e-28
3,20,-5.438150159368452e-28
3,21,4.240885378949966e-28
3,22,-4.245858028091976e-28
3,23,7.287601646330147e-28
3,24,-7.292574295472164e-28
3,25,1.465109168107004e-28
3,26,-1.470081817249025e-28
3,27,2.470703521310972e-28
3,28,-2.475676170452993e-28
