Jdis,ZL,error,N
0.7,0.16967193665247232,0.003814222820536076,1000.0
0.75,0.16152752256415334,0.003814077898751108,1000.0
0.8,0.14703664410601064,0.0037754941507048916,1000.0
0.85,0.1365256606995912,0.0038279279216603557,1000.0
0.9,0.12882514316164206,0.003794729711113274,1000.0
0.95,0.12060799414521395,0.0037203364430440085,1000.0
1.0,0.1104217358594491,0.003746266129873509,1000.0
1.1,0.08956742320412515,0.0036666133618867107,1000.0
1.2,0.07682296495301665,0.003617436902741789,1000.0
1.3,0.06450348115402199,0.003504946094608254,1000.0
1.4,0.05135220771310806,0.0033677527151851866,1000.0
1.5,0.041555511547683145,0.0031230909081744326,1000.0
