x1,x2,corr
0,32,0.1800408655092282
1,33,0.2306638277392513
2,34,0.2301166820785375
3,35,0.2219046836749224
4,36,0.2271000208049702
5,37,0.2360250041225102
6,38,0.2361391584732854
7,39,0.2540837312338035
8,40,0.2548388142422578
9,41,0.2417409569366311
10,42,0.2460317834480182
11,43,0.252622852177629
12,44,0.254895654648019
13,45,0.2582244956417643
14,46,0.2604054460677248
15,47,0.2628579527253315
16,48,0.2650596933230332
17,49,0.2627321974160244
18,50,0.2650107286097748
19,51,0.3029389276406594
20,52,0.3004690570312168
21,53,0.3054810819306082
22,54,0.3056127712862181
23,55,0.2656296209212009
24,56,0.2708187445145478
25,57,0.2126399422514225
26,58,0.2086654767439928
27,59,0.2465512869114547
28,60,0.247784693293134
29,61,0.2398039501590659
30,62,0.2423758773409519
31,63,0.1852828101038416
