x2-x1,corr
128,0.022575483726959247
128,0.022570127251827207
128,0.021938186715033496
128,0.023278690106080732
128,0.02547878798984694
128,0.023739211237595627
128,0.019252671589940443
128,0.02349328986249577
128,0.021627322255465545
128,0.028778898822512614
128,0.02392267979719212
128,0.020094109758536406
128,0.023483667753873963
128,0.024466505189740494
128,0.026126376824310914
128,0.0242490822222151
128,0.02496430677269783
128,0.02366824716044902
128,0.021482725409686713
128,0.02097696343570217
128,0.029182692812026553
128,0.02563504525064785
128,0.026287005471734074
128,0.02256323783272445
128,0.02499212701731416
128,0.021707433221835975
128,0.018772744550714777
128,0.01968779643836663
128,0.02046445471577218
128,0.024564026184703686
128,0.02536017838506471
128,0.021606592905209346
128,0.02263498079269033
128,0.021469931586913855
128,0.02310333037403086
128,0.026086634691420033
128,0.022584703480753858
128,0.024976840650102142
128,0.021282434606445917
128,0.021040369684678692
128,0.022096297847427632
128,0.025944373676361435
128,0.02158054309675104
128,0.023814248243402298
128,0.026538469775315564
128,0.021986069514501026
128,0.022348769179931144
128,0.01896143652564905
128,0.01936183354064616
128,0.014620594544194067
128,0.016109679520059105
128,0.018099937500993254
128,0.01787800458216621
128,0.016934587758090737
128,0.01647696496664071
128,0.014896000625154488
128,0.013792494591052442
128,0.01877039369722882
128,0.017154789866191
128,0.020237279464066345
128,0.017999705039603044
128,0.022484903762732367
128,0.018971044501580422
128,0.01922882791336359
128,0.022227102551635868
128,0.019614626096311004
128,0.020167266108916046
128,0.019009187518248087
128,0.020360905255181142
128,0.015054076279969728
128,0.015666437849378434
128,0.01764253248981537
128,0.021728685279142117
128,0.026437806674005235
128,0.02384179859072458
128,0.02515604792387444
128,0.021711120260395754
128,0.021830792848084132
128,0.025213145187860424
128,0.025785964739573432
128,0.026433264752768672
128,0.027768987146473082
128,0.028773514937669605
128,0.027067083876045138
128,0.02629835085768366
128,0.02743126945733133
128,0.028807256417446588
128,0.020227395124006953
128,0.026713198297397104
128,0.02551366301430588
128,0.020847242489961535
128,0.025087369106659988
128,0.026577996326578947
128,0.0265135235918208
128,0.0283573434718512
128,0.030426139528791293
128,0.02715408615783631
128,0.026640079381759253
128,0.023788721296636384
128,0.024824438279491445
128,0.026081313742415325
128,0.020050127958248027
128,0.020484587164925933
128,0.026674825108165708
128,0.024366227907862015
128,0.02263536514119182
128,0.02257025456380934
128,0.022868511311406433
128,0.02260610399729365
128,0.02511915936284774
128,0.02483156598045847
128,0.026073520943799028
128,0.026818230182640436
128,0.025610597971150374
128,0.025181833383839895
128,0.022737735391907102
128,0.026902208763538337
128,0.026679097085678324
128,0.02497676609554148
128,0.02247364388218094
128,0.02200965698321208
128,0.023937256540921725
128,0.02694685762689975
128,0.026456523969908958
128,0.02794933783737468
128,0.02818107486191891
128,0.028042606862196486
128,0.030852359691819715
