x1,x2,corr
0,32,0.2308623619188513
1,33,0.2444437063084992
2,34,0.2376472700907603
3,35,0.2818971553704612
4,36,0.2846801889384851
5,37,0.2678740119314871
6,38,0.2749316433188138
7,39,0.2812369739980442
8,40,0.2813972374515816
9,41,0.3042256288095552
10,42,0.3064067733867766
11,43,0.2886197788908652
12,44,0.2941279979877504
13,45,0.2944506835599245
14,46,0.2971787672037079
15,47,0.3001327729302086
16,48,0.3018775526673224
17,49,0.2827059155320019
18,50,0.2845639557686901
19,51,0.3095003093109945
20,52,0.304984165222687
21,53,0.3331172871054104
22,54,0.3347458391334643
23,55,0.3184399080150109
24,56,0.3215800101364768
25,57,0.2818343756748142
26,58,0.2772159087674971
27,59,0.2940798426702144
28,60,0.2887925954719573
29,61,0.2943230406267209
30,62,0.3006542010668327
31,63,0.231395260010069
