x1,x2,corr
0,32,0.3374626083548486
1,33,0.3404870100789233
2,34,0.3263311764547259
3,35,0.3190928028483435
4,36,0.3285249037772269
5,37,0.3646816976821907
6,38,0.3538647582200762
7,39,0.3075818839981321
8,40,0.3185480339047915
9,41,0.3541247836069709
10,42,0.3391067364077547
11,43,0.261939365949703
12,44,0.2747187346436737
13,45,0.2964889861043474
14,46,0.2794665270756629
15,47,0.2838800358414728
16,48,0.2931363951187391
17,49,0.3479832424317186
18,50,0.3369349865500516
19,51,0.2916174095880273
20,52,0.3031231620137942
21,53,0.3180424186502195
22,54,0.3065683825054645
23,55,0.3310355874509231
24,56,0.3403716267818775
25,57,0.3628090132897993
26,58,0.3563343892944453
27,59,0.3245787362590428
28,60,0.3363877989462435
29,61,0.339302180891147
30,62,0.3265882261636386
31,63,0.3241991757405779
