Dimerization,ZL,error,N
0.0,0.014361307480894045,0.0014463261704395131,3000.0
0.05,0.01742131399309594,0.0014333582879354008,3000.0
0.1,0.013212042966451246,0.0014752863780010137,3000.0
0.15,0.010543175925196378,0.0014963968347501597,3000.0
0.2,0.007770565688926354,0.0015362514468603141,3000.0
0.25,0.002788319459449549,0.001598456604840385,3000.0
0.3,-0.0005515458231397474,0.0016795979396976924,3000.0
0.35,-0.0034926144857666845,0.0017612986660022405,3000.0
0.4,-0.0051482639664786585,0.0019291786219553704,3000.0
0.45,0.001374797106893622,0.0021118640438777944,3000.0
0.5,0.012857835276483986,0.00235373536241962,3000.0
