Dimerization,ZL,error,N
0.0,0.014215751189396606,0.001022739047070454,6000.0
0.05,0.01554475586686269,0.0010156863231712136,6000.0
0.1,0.01220360115261498,0.001034713573666403,6000.0
0.15,0.008865693339327269,0.0010565526505014167,6000.0
0.2,0.006073080190731017,0.001084363173790658,6000.0
0.25,0.0016121053722083615,0.0011282325195795103,6000.0
0.3,-0.0007162342132535235,0.0011709560863107503,6000.0
0.35,-0.004125951313555729,0.0012352505228544785,6000.0
0.4,-0.003541270185373322,0.0013481475462911487,6000.0
0.45,0.0011503392743616608,0.001484387544421157,6000.0
0.5,0.013232146576118285,0.0016534051034971602,6000.0
