Dimerization,ZL,error,N
0.0,0.20718563659904476,0.0027997252344663277,1000.0
0.05,0.20101796640326322,0.0029022409478327987,1000.0
0.1,0.17584781840639838,0.0034056227203575554,1000.0
0.15,0.14835292191892394,0.003710911577649198,1000.0
0.2,0.10750628044318727,0.004042909020045827,1000.0
0.25,0.05625570690038453,0.004312498114426689,1000.0
0.3,0.004119741429117469,0.004271378302298386,1000.0
0.35,-0.044995318425430184,0.004046513435362381,1000.0
0.4,-0.08932226484255691,0.0036700768262125133,1000.0
0.45,-0.12564133605297556,0.003118511309851985,1000.0
0.5,-0.14162978990283862,0.0027577832711056863,1000.0
0.55,-0.13114809222037374,0.002825153201869697,1000.0
0.6,-0.09392043587708598,0.0033218768259339502,1000.0
0.65,-0.031583774536395604,0.0037805123973889444,1000.0
0.7,0.051715529711843615,0.0040244761732458395,1000.0
