Dimerization,ZL,error,N
0.0,0.21179955981271598,0.0031464058785392874,1000.0
0.05,0.20293335992169234,0.003363717113645984,1000.0
0.1,0.16967193665247232,0.003814222820536076,1000.0
0.15,0.1279659853948929,0.004222410674963027,1000.0
0.2,0.07560865724065145,0.004555150938198821,1000.0
0.25,0.013599157562030978,0.004702532961601337,1000.0
0.3,-0.04610884123301242,0.004594746014117592,1000.0
0.35,-0.10629019900129,0.0042288820039065875,1000.0
0.4,-0.15135129998692273,0.0036270781449890305,1000.0
0.45,-0.1720170429087979,0.0031848643488540194,1000.0
0.5,-0.16255008558569595,0.003404228289075507,1000.0
0.55,-0.10982872173802094,0.004057859208883331,1000.0
0.6,-0.032841427684199904,0.004549600975499354,1000.0
0.65,0.0701059540704145,0.004744960276634869,1000.0
0.7,0.18254948110466512,0.0044679973121661,1000.0
