Dimerization,ZL,error,N
0.0,0.21802340587475635,0.003416189973021201,1000.0
0.05,0.1985655807554891,0.003698754852620933,1000.0
0.1,0.16851222319777054,0.004247800965416039,1000.0
0.15,0.11296078533416529,0.0047231961647758005,1000.0
0.2,0.04572568194278724,0.005113142106647418,1000.0
0.25,-0.024959649540366332,0.005070148904853406,1000.0
0.3,-0.0940167375863722,0.00481700460886654,1000.0
0.35,-0.153297138378362,0.0042300589448276745,1000.0
0.4,-0.18802695100848005,0.0038832079608302436,1000.0
0.45,-0.1888210434546984,0.0037107344540448163,1000.0
0.5,-0.15315024464043375,0.004311058646518119,1000.0
0.55,-0.07192632078550874,0.005142727739695402,1000.0
0.6,0.043009914034094335,0.005425991502011776,1000.0
0.65,0.1723276914362722,0.005118224311236683,1000.0
0.7,0.28841048922265405,0.004570843576871164,1000.0
