x1,x2,corr,corr2
4,16,0.006285475892503423,-0.03336017867895887
4,17,0.04498967893065341,0.005344024359191117
4,18,0.01575654174536063,-0.02388911282610166
4,19,0.04154061135312004,0.001894956781657742
4,20,0.01530702307788429,-0.024338631493578
5,5,-0.2130812565226703,-0.6211570756526346
5,6,-0.006210962516367414,-0.4142867816463317
5,7,0.1561024434197302,-0.251973375710234
5,8,0.04368716113440844,-0.3643886579955558
5,9,0.1495941377917385,-0.2584816813382257
5,10,0.0001619227385978588,-0.4079138963913664
5,11,0.1575056396395667,-0.2505701794903976
5,12,0.007918071301248998,-0.4001577478287153
5,13,0.1565079880293989,-0.2515678311005654
5,14,0.009929750920658575,-0.3981460682093057
5,15,0.1538013605858154,-0.2542744585441489
5,16,0.020159736288099,-0.3879160828418652
5,17,0.1443524275519772,-0.2637233915779871
5,18,0.05053755652791109,-0.3575382626020532
5,19,0.1333009784737279,-0.2747748406562364
5,20,0.04909125037325531,-0.358984568756709
5,21,0.1408152711201229,-0.2672605480098414
6,6,-0.07447671587046972,-0.124333587873951
6,7,0.01735858855802805,-0.03249828344545328
6,8,0.02203967620161102,-0.02781719580187031
6,9,0.0495534740570764,-0.0003033979464049305
6,10,0.0002994790026604788,-0.04955739300082085
6,11,0.05505319539655591,0.005196323393074583
6,12,0.002767889184222474,-0.04708898281925886
6,13,0.05470318324458906,0.00484631124110773
6,14,0.003472186636644986,-0.04638468536683634
6,15,0.05375666371855387,0.003899791715072536
6,16,0.007049168946427238,-0.04280770305705409
6,17,0.05045039738702483,0.0005935253835435
6,18,0.0176711976815184,-0.03218567432196293
6,19,0.04658107236072617,-0.003275799642755158
6,20,0.01716776565353241,-0.03268910634994892
6,21,0.04921048566537452,-0.0006463863381068052
6,22,0.0122933607771392,-0.03756351122634213
7,7,-0.2153854070029996,-0.6327366761743074
7,8,0.0006276617328951741,-0.4167236074384126
7,9,0.1716099172753859,-0.2457413518959219
7,10,0.0001387413225903335,-0.4172125278487174
7,11,0.1592852926809838,-0.2580659764903239
7,12,0.008007338291718506,-0.4093439308795893
7,13,0.1582759913590482,-0.2590752778122595
7,14,0.0100418100414662,-0.4073094591298416
7,15,0.1555388081244728,-0.2618124610468349
7,16,0.02038758831612586,-0.3969636808551819
7,17,0.1459825395787682,-0.2713687295925395
7,18,0.05110927321589163,-0.3662419959554161
7,19,0.1348058637055443,-0.2825454054657635
7,20,0.04964715005971382,-0.367704119111594
7,21,0.1424061199288192,-0.2749451492424886
7,22,0.03555590275161152,-0.3817953664196962
7,23,0.137529759772246,-0.2798215093990617
8,8,-0.07200386615248203,-0.1186710078565885
8,9,0.009542807124611172,-0.03712433457949531
8,10,0.0006780658635202686,-0.04598907584058621
8,11,0.05326310082486139,0.006595959120754911
8,12,0.002677650773298411,-0.04398949093080807
8,13,0.05292475705089739,0.00625761534679091
8,14,0.003358632564063419,-0.04330850914004306
8,15,0.05200921192272988,0.005342070218623401
8,16,0.006818911919044601,-0.03984822978506188
8,17,0.04881146619951102,0.002144324495404547
8,18,0.01709439406061052,-0.02957274764349595
8,19,0.04507010825947966,-0.001597033444626819
8,20,0.01660683613887134,-0.03006030556523514
8,21,0.04761343822635236,0.0009462965222458847
8,22,0.01189266637150797,-0.0347744753325985
8,23,0.04598666966171193,-0.0006804720423945476
8,24,0.01692481477544818,-0.0297423269286583
9,9,-0.2317702330196712,-0.715310107333356
9,10,-0.002262265623377965,-0.4858021399370627
9,11,0.1714507362621782,-0.3120891380515066
9,12,0.008618838015144601,-0.4749210362985402
9,13,0.1703633543392322,-0.3131765199744526
9,14,0.01080930730475309,-0.4727305670089317
9,15,0.1674169058920457,-0.3161229684216391
9,16,0.02194603580714961,-0.4615938385065352
9,17,0.1571283826216233,-0.3264114916920615
9,18,0.05501660726842849,-0.4285232670452563
9,19,0.1450940721336416,-0.3384458021800432
9,20,0.05344422265865095,-0.4300956516550338
9,21,0.1532771181649705,-0.3302627561487143
9,22,0.03827498252688689,-0.4452648917867979
9,23,0.1480327371281385,-0.3355071371855463
9,24,0.05447774288840258,-0.4290621314252822
9,25,0.1563624890532524,-0.3271773852604324
10,10,-0.0004138989898474229,-0.0004150027017415032
10,11,0.0007886606276254032,0.0007875569157313229
10,12,0.0003774173179248828,0.0003763136060308025
10,13,0.0002507237944391992,0.0002496200825451189
10,14,3.024763040127043e-05,2.914391850719015e-05
10,15,0.0002447085807428526,0.0002436048688487724
10,16,5.184353593217544e-05,5.073982403809516e-05
10,17,0.000223194842903581,0.0002220911310095007
10,18,0.000107608572479322,0.0001065048605852417
10,19,0.0002009956393484748,0.0001998919274543945
10,20,0.0001011290467445057,0.0001000253348504254
10,21,0.0002244083448148533,0.000223304632920773
10,22,4.704622533506212e-05,4.594251344098184e-05
10,23,0.0002320028728262418,0.0002308991609321616
10,24,7.444225518228233e-05,7.333854328820206e-05
10,25,0.000241541597019733,0.0002404378851256528
10,26,2.779044037637412e-05,2.668672848229384e-05
11,11,-0.2465607714105348,-0.7936876525515728
11,12,-0.002807149763099776,-0.5499340309041378
11,13,0.1818308806670138,-0.3652960004740243
11,14,0.01129924084994514,-0.5358276402910929
11,15,0.1786447639931301,-0.368482117147908
11,16,0.0230197379582398,-0.5241071431827983
11,17,0.1680443898415338,-0.3790824912995042
11,18,0.05805077207564012,-0.4890761090653979
11,19,0.1553800901657006,-0.3917467909753375
11,20,0.0565643829702893,-0.4905624981707487
11,21,0.1633941535171977,-0.3837327276238404
11,22,0.04097354661959909,-0.506153334521439
11,23,0.1574038664406244,-0.3897230147004137
11,24,0.05799100295026776,-0.4891358781907703
11,25,0.1664345045688112,-0.3806923765722268
11,26,0.03039161191787031,-0.5167352692231677
11,27,0.1740557394529979,-0.3730711416880401
12,12,-0.01239554673069808,-0.01377820680848827
12,13,0.002365684303757072,0.0009830242259668818
12,14,0.009407136683656106,0.008024476605865916
12,15,0.008704576375743494,0.007321916297953304
12,16,0.001687491132680391,0.0003048310548902007
12,17,0.007987470093141973,0.006604810015351783
12,18,0.003552636690489872,0.002169976612699681
12,19,0.007243021050252712,0.005860360972462522
12,20,0.003257230519251164,0.001874570441460973
12,21,0.008018851324198779,0.006636191246408589
12,22,0.001595141826114177,0.0002124817483239868
12,23,0.008168915539217867,0.006786255461427677
12,24,0.00278252603482226,0.00139986595703207
12,25,0.008498660421804093,0.007116000344013903
12,26,0.001272354522563887,-0.0001103055552263039
12,27,0.008876817152539478,0.007494157074749288
12,28,0.000736491962630374,-0.0006461681151598165
13,13,-0.2449971588648391,-0.7852038741083199
13,14,-0.002060588899004662,-0.5422673041424855
13,15,0.177800823987014,-0.3624058912564668
13,16,0.022679860671992,-0.5175268545714888
13,17,0.1674966810632009,-0.37271003418028
13,18,0.05738235038594625,-0.4828243648575346
13,19,0.1551448930343452,-0.3850618222091357
13,20,0.05595863440017348,-0.4842480808433074
13,21,0.162720863438227,-0.3774858518052538
13,22,0.04078009253046393,-0.4994266227130169
13,23,0.1562854770817326,-0.3839212381617482
13,24,0.05768891991135739,-0.4825177953321235
13,25,0.1653105421564806,-0.3748961730870002
13,26,0.03040695887245333,-0.5097997563710275
13,27,0.1728880035572248,-0.367318711686256
13,28,0.02541933071040359,-0.5147873845330773
13,29,0.1335865751430233,-0.4066201401004575
14,14,-0.01554632746694534,-0.01772121534200642
14,15,0.002686360435344059,0.0005114725602829752
14,16,0.01544770684338929,0.0132728189683282
14,17,0.00970749046611393,0.007532602591052846
14,18,0.004914369914944923,0.002739482039883839
14,19,0.008647941817474358,0.006473053942413274
14,20,0.004451324569855053,0.002276436694793969
14,21,0.009873781781605809,0.007698893906544726
14,22,0.001770021649873046,-0.0004048662251880382
14,23,0.01049603050519519,0.008321142630134108
14,24,0.003325231906193566,0.001150344031132483
14,25,0.01083208108486702,0.008657193209805934
14,26,0.0007704826050019622,-0.001404405270059122
14,27,0.01174329585800608,0.009568407982945001
14,28,0.0008139106161557418,-0.001360977258905342
14,29,0.008658158003773644,0.00648327012871256
14,30,0.006793499896543467,0.004618612021482383
15,15,-0.2407594353765263,-0.762441022463382
15,16,-0.0008019525945803312,-0.5224835396814361
15,17,0.1664990652193055,-0.3551825218675503
15,18,0.05539023009132735,-0.4662913569955284
15,19,0.1549695771322108,-0.366712009954645
15,20,0.05426387205177821,-0.4674177150350776
15,21,0.1609883953474926,-0.3606931917393632
15,22,0.04042155403607521,-0.4812600330507805
15,23,0.1533300326608485,-0.3683515544260072
15,24,0.0568410996783464,-0.4648404874085094
15,25,0.1624464591189692,-0.3592351279678865
15,26,0.03070207037460318,-0.4909795167122526
15,27,0.1698020441616779,-0.3518795429251779
15,28,0.02461831143211315,-0.4970632756547426
15,29,0.1311519616329853,-0.3905296254538704
15,30,0.106651244444654,-0.4150303426422017
15,31,-0.0300809843761641,-0.5517625714630199
