x2-x1,corr
1,1.6202278409471678
2,0.7992734003695766
3,0.6746574829477455
4,0.49097058321561193
5,0.46364616370298944
6,0.34353571127947874
7,0.32439807238606483
8,0.2669806985873701
9,0.2624604973740835
10,0.20471562792498715
11,0.20206554456420867
12,0.17163016403102327
13,0.15750867557514414
14,0.14227214796761795
15,0.14016777331344452
16,0.12500748014440277
17,0.12013360986715713
18,0.09770264123438435
19,0.08818162140874346
20,0.08140187858113826
21,0.08177998773548831
22,0.07308360426341964
23,0.06913318991722994
24,0.06085521696211279
25,0.0545283684058906
26,0.04975011657950122
27,0.05109404799787456
28,0.05024290769087779
29,0.046447933423981166
30,0.046230843310830376
31,0.05176383212115859
32,0.04165269163298177
10,0.15176143785214125
11,0.12784835580148513
12,0.11549464660021493
13,0.10452728329142533
14,0.10103631854245902
15,0.09003906110709221
16,0.08569446837578434
17,0.06918657951945964
18,0.06197198641554794
19,0.056836795336702266
20,0.056165974938966336
21,0.050090439648549874
22,0.04667419296583014
23,0.04184048336654342
24,0.03695481109928651
25,0.033209791738092
26,0.033793201906156776
27,0.03313154518806585
28,0.03008913928901344
29,0.0302925153054285
30,0.03330312180387281
31,0.02701902328709197
32,0.027495412630080276
10,0.1735928381261693
11,0.1579039268000024
12,0.14266629007049184
13,0.13865963186123123
14,0.12209495432313729
15,0.11688911077990002
16,0.09166445078405021
17,0.08261443032694143
18,0.07574297022802869
19,0.07371404473440575
20,0.06588187231963506
21,0.06008429016542748
22,0.054720663667713734
23,0.048624734823006374
24,0.043520308640487546
25,0.04391239119471575
26,0.04289361674470669
27,0.03745928343013037
28,0.038388805852211993
29,0.04187358458253729
30,0.03481009976860195
31,0.034573618901341426
32,0.029800313101815475
10,0.14360834268303482
11,0.12996525082820842
12,0.12147235018923976
13,0.1076564214175508
14,0.10062695263464455
15,0.07966357909169462
16,0.07095684193537305
17,0.06456602932553368
18,0.061488757725998294
19,0.054373656766301987
20,0.0492973045012556
21,0.044516178429233985
22,0.039516385368581146
23,0.03511780697727908
24,0.0351553437208499
25,0.03375089024490392
26,0.030618060127954632
27,0.029931786795194558
28,0.0317558200880716
29,0.026791726975297744
30,0.026879971545199464
31,0.02262773269399985
32,0.022856390886887724
10,0.1577475673719054
11,0.14823372244591657
12,0.1299815174260001
13,0.12258793299192688
14,0.09519301233245514
15,0.08482737881770631
16,0.075876225455161
17,0.07262524076130566
18,0.06272226018713288
19,0.05699225898777673
20,0.0519839203975357
21,0.04669731433705618
22,0.04103382358128199
23,0.04107774404868209
24,0.03918070129212839
25,0.03613282601204215
26,0.03485369727043182
27,0.03597877586241909
28,0.03140907147413172
29,0.03129261021190203
30,0.02643473365017551
31,0.026834136559965534
32,0.028048581074369697
10,0.1549093720672966
11,0.1372799921979294
12,0.12399269402475363
13,0.09817287465199144
14,0.08398663327500672
15,0.07587005548670113
16,0.07089638841400177
17,0.06221904457938049
18,0.05506405490013643
19,0.05064173484422809
20,0.04450110083162675
21,0.039533710843056374
22,0.039751156824199343
23,0.03688305552374602
24,0.03315820454583422
25,0.0311748967594212
26,0.03176953798412348
27,0.027317413062611026
28,0.02639263647899399
29,0.02282209919781868
30,0.022374802380860724
31,0.02292783782902895
32,0.02382422291993223
10,0.15111835644202026
11,0.13894622308838706
12,0.10736318267864287
13,0.09270954250642309
14,0.08280471390129222
15,0.07756936979933146
16,0.06705065887153391
17,0.05962760776268827
18,0.05387516296474715
19,0.04862587362305343
20,0.0431010939748828
21,0.04407097929463176
22,0.04025202490441557
23,0.0368898183541927
24,0.03407277325855923
25,0.035405394244730194
26,0.03005105129081566
27,0.02923128023882065
28,0.024969258918875723
29,0.02330657028074702
30,0.024101990792835815
31,0.02593552540723032
32,0.025593962378926
10,0.145574877016691
11,0.11681433143758667
12,0.09657716228108398
13,0.08696559083218502
14,0.07829744296125084
15,0.06869098135346637
16,0.0602561065838664
17,0.05562053853694115
18,0.049222892422683344
19,0.043437099149014495
20,0.043535959936455336
21,0.039539946332428966
22,0.03532274143513949
23,0.03256435105688153
24,0.03248979837713322
25,0.027535315742099612
26,0.026526644913514995
27,0.02236568438143456
28,0.022100866841375667
29,0.022423537197828473
30,0.023445479612559095
31,0.02311211158925094
32,0.02533123338762811
10,0.13502228545826717
11,0.11408595459130423
12,0.10060159384782313
13,0.09034330876377208
14,0.07845445286316786
15,0.06909208147596811
16,0.06293669854090464
17,0.05681703781393327
18,0.04877504521505835
19,0.04889742033649733
20,0.04410147603422595
21,0.03963948515461823
