x1,x2,corr
0,32,0.005117269451771911
1,33,0.008775856105047834
2,34,0.009186239774459204
3,35,0.0228123555944307
4,36,0.02278613650836298
5,37,0.02348545031617136
6,38,0.02296610336691551
7,39,0.01663449981943129
8,40,0.01640254358633848
9,41,0.01018848962017419
10,42,0.01012200829515914
11,43,0.01181828286896861
12,44,0.01168055004015087
13,45,0.01131679707755855
14,46,0.01153384809244648
15,47,0.007449703946975311
16,48,0.007392155864586195
17,49,0.01109665611666809
18,50,0.01096754907941375
19,51,0.01464900009271414
20,52,0.01484948588134088
21,53,0.01715086331379796
22,54,0.01715591480473877
23,55,0.01568633897636764
24,56,0.01539607687999729
25,57,0.008363693979831492
26,58,0.008279558670354476
27,59,0.00612971478193787
28,60,0.006144795950652567
29,61,0.0005632704392370931
30,62,0.0007951359819711177
31,63,0.004817041830693062
