x1,x2,corr
0,32,-0.006281096892735514
1,33,-0.001096361799613858
2,34,-0.001004293145340371
3,35,-0.0002187093027776544
4,36,-0.0001761336165882936
5,37,0.0005546957969357743
6,38,0.0004814701282534182
7,39,-0.001348791604879925
8,40,-0.001515860781401711
9,41,-0.006680123911351702
10,42,-0.006801100391051535
11,43,-0.007808503864562798
12,44,-0.008313083498762605
13,45,-0.001287040517312923
14,46,-0.001131822314295516
15,47,0.0001473544841369231
16,48,0.000215471840422746
17,49,0.0009061344373173353
18,50,0.0009057924463180263
19,51,0.002485316954034549
20,52,0.002621205450850224
21,53,0.00261064518322956
22,54,0.002532074427283128
23,55,0.001145146092356771
24,56,0.001188059688956153
25,57,-7.679869153872732e-05
26,58,-0.0001313758799658221
27,59,-0.001756671191420995
28,60,-0.001971018454653321
29,61,-0.01197796167064172
30,62,-0.01153351484423066
31,63,-0.006307867379053695
