Jdis,ZL,error,N
0.1,-0.7494336076973993,0.0016742496387707776,1000.0
0.2,-0.6969493627792354,0.004215400163258198,1000.0
0.3,-0.5898651179747068,0.007980628114216974,1000.0
0.4,-0.46230675698772583,0.010769591981279364,1000.0
0.5,-0.3481303391001944,0.01234397459458599,1000.0
0.6,-0.2483128021202653,0.013092452348325892,1000.0
0.7,-0.1538520348921478,0.013447999594956933,1000.0
0.8,-0.08971793598861005,0.013165937331104341,1000.0
0.9,-0.04675202722504105,0.012829385430148074,1000.0
1.0,0.007988936703491979,0.012223901024051447,1000.0
1.1,0.03374316925888308,0.011821358069042515,1000.0
1.2,0.06071911427909056,0.011430564497707251,1000.0
1.5,0.1078654744900351,0.010259110323271453,1000.0
1.8,0.12778682090940877,0.009671132423742224,1000.0
