x2-x1,corr
32,5.506754459180645e-10
32,2.85775732603934e-10
32,2.9549017602623215e-10
32,5.920674318320784e-10
32,5.816389131799109e-10
32,1.9948193672011623e-09
32,1.5207028848114885e-09
32,7.888533469884921e-11
32,7.851652701036105e-11
32,5.024145519791067e-10
32,4.699034534958998e-10
32,4.081958722495745e-09
32,1.0106998796797033e-08
32,-4.929883887261894e-08
32,-5.206698400754977e-08
32,-1.7132594435370602e-07
32,-1.7509525355164242e-07
32,4.4817633992103196e-07
32,2.9206744963434695e-07
32,1.6529666122802941e-10
32,2.367517843951407e-10
32,9.898734880773701e-11
32,1.1101598777491922e-10
32,-7.336803203906732e-10
32,-7.043455927921825e-10
32,7.550975156216172e-10
32,7.610788058024014e-10
32,4.535909878531625e-10
32,4.1444027279379676e-10
32,2.0166298233291805e-10
32,1.9912129041302013e-10
32,5.626285699257835e-10
