Jdis,ZL,error,N
0.1,-0.658961447222297,0.00047663184417227574,1000.0
0.2,-0.6442273085752158,0.0009480182656376708,1000.0
0.3,-0.6186302032559083,0.0017425278054578218,1000.0
0.4,-0.5818503761479632,0.00278605596159743,1000.0
0.5,-0.5378268679335592,0.0037745074568236916,1000.0
0.6,-0.4924988051304768,0.00467366643808851,1000.0
0.7,-0.44451866061649137,0.00545946718309196,1000.0
0.8,-0.3987453617162268,0.006062879810091972,1000.0
0.9,-0.35597200049097444,0.0064494034205236335,1000.0
1.0,-0.3187041596243849,0.006857109412557795,1000.0
1.1,-0.2843620877975816,0.007108770580633845,1000.0
1.2,-0.24940074325596423,0.007280209729587466,1000.0
1.5,-0.17074007474860137,0.0075139197458612495,1000.0
1.8,-0.11466380172986204,0.007582401243781629,1000.0
