Jdis,ZL,error,N
0.1,-0.8561172421364138,0.0004770926087606334,1000.0
0.2,-0.8494384836226022,0.0005875181143303908,1000.0
0.3,-0.8328320372531134,0.0011596086362496228,1000.0
0.4,-0.7955319391124951,0.0027510782446894875,1000.0
0.5,-0.72888249086854,0.005528059417905008,1000.0
0.6,-0.63603774889377,0.007817620316720886,1000.0
0.7,-0.5270863215501062,0.009609959989474033,1000.0
0.8,-0.4245285448697422,0.01061026841738741,1000.0
0.9,-0.3232957070634771,0.011202935164058327,1000.0
1.0,-0.2390744947009544,0.010969028902274889,1000.0
1.1,-0.16792716913278335,0.010817078709003216,1000.0
1.2,-0.10404931311915547,0.010454048793743844,1000.0
1.5,-0.0072304843528839926,0.009413725090789636,1000.0
1.8,0.04898528073422245,0.00883917809055504,1000.0
