x1,x2,corr
0,32,0.003653123739942666
1,33,-0.0009357014653592641
2,34,-0.000933684302148479
3,35,-0.003858043388582749
4,36,-0.003844320669036632
5,37,-0.003276881462496099
6,38,-0.003253985103996078
7,39,0.006184570721477104
8,40,0.006201528529285104
9,41,0.01262827783298959
10,42,0.01264797601313043
11,43,0.00804635324349774
12,44,0.008010791845314506
13,45,0.005654887664050619
14,46,0.005658259785612383
15,47,0.001231253947418469
16,48,0.001216400042316658
17,49,-0.0005469865594845549
18,50,-0.0005596332816105057
19,51,-0.001409712762352823
20,52,-0.001419090688073522
21,53,-0.001435060354114179
22,54,-0.00144155658424134
23,55,-0.00151417203875229
24,56,-0.001513539812076107
25,57,-0.0002758304175388137
26,58,-0.0002754380935016463
27,59,-0.0001240824084599492
28,60,-0.0001250410179921807
29,61,-0.001208076610349911
30,62,-0.001219517800312554
31,63,0.003682696630420458
