Dimerization,ZL,error,N
0.0,0.004863349864147196,0.003183923146196611,500.0
0.2,0.008561297209976055,0.003219534687800934,500.0
0.4,0.008176676090461037,0.003954512644123069,500.0
0.6,0.019994416273691366,0.004884332898715908,500.0
0.8,0.07800593175552437,0.0070011040107471265,500.0
1.0,0.5368154100470309,6.2365549808658035e-06,500.0
