Dimerization,O^z,error,N
0.0,-0.1538230000000000,0.0065,1.0
0.1,-0.2095636715324998,0.0072560930393664545,1.0
0.2,-0.28632575549770223,0.007890266424090825,1.0
0.3,-0.32688705145007524,0.006693567995777204,1.0
0.4,-0.34828386862274985,0.00831054473501756,1.0
0.5,-0.29092421864484896,0.006577980360842921,1.0
