Jdis,ZL,error,N
0.1,-0.5750254291777204,0.0014867684848515845,1000.0
0.2,-0.5516993195667331,0.002524238735243315,1000.0
0.3,-0.51757997854251,0.003763682545854404,1000.0
0.4,-0.478669382211012,0.004946585852584936,1000.0
0.5,-0.43663975897425084,0.005818207697054477,1000.0
0.6,-0.39557250986436976,0.006463754987922476,1000.0
0.7,-0.3587721477319077,0.006872533025898003,1000.0
0.8,-0.3180194543001987,0.007299853040819521,1000.0
0.9,-0.2840461694012339,0.00753020079855541,1000.0
1.0,-0.25237334077326107,0.007720849845777388,1000.0
1.1,-0.22382934776713106,0.007763739999941407,1000.0
1.2,-0.19675825820895823,0.007847733881286428,1000.0
1.5,-0.13469884225325798,0.007896596820833017,1000.0
1.8,-0.0859306516432678,0.007869824187932193,1000.0
