x2-x1,corr
32,0.000689577870191555
32,0.0005245591045960644
32,0.0005263102018634988
32,0.0007557168582994949
32,0.0007647247024492102
32,0.0002965636154266353
32,0.0003100948806162185
32,0.00036630580121417946
32,0.00036232463563972117
32,0.0005947284204824202
32,0.0005993324502849894
32,0.0006522003808935574
32,0.0006407713426814048
32,0.0005858857205729184
32,0.0005925231032621587
32,5.317279676411453e-05
32,4.5377346658444174e-05
32,-0.00021742614978706025
32,-0.00022953328302523904
32,-0.00024570053703792466
32,-0.00019801279402309702
32,0.0002540243467008819
32,0.00021391975777232703
32,0.00011950494673782406
32,0.00012123733154890781
32,0.0003986883078855479
32,0.00039653362382260687
32,0.00027065018321250646
32,0.0002576941942147153
32,0.00038511593928014704
32,0.00037652762967040705
32,0.00065754077258868
