x1,x2,corr
0,32,0.005849773537053489
1,33,-0.0001309204557770485
2,34,-0.000253539543675468
3,35,-0.001477294944054764
4,36,-0.001477357634415701
5,37,-0.00048320605010042
6,38,-0.0004531156222729949
7,39,0.0006296357986681866
8,40,0.0006538296909719826
9,41,0.0005436024530089591
10,42,0.0005373133775631892
11,43,0.0006016698381059588
12,44,0.0006068851001024235
13,45,0.000950535333026132
14,46,0.0009678387997220173
15,47,0.0009449596282196993
16,48,0.000940810332771316
17,49,0.0007222464025034065
18,50,0.0007039489879774168
19,51,-1.530817773032949e-05
20,52,-3.228906540735392e-05
21,53,-0.00049969457085916
22,54,-0.0005158444784002281
23,55,0.002278435687283219
24,56,0.002361546081314715
25,57,0.006926987727139545
26,58,0.007113827963182691
27,59,0.005691622509778634
28,60,0.005754394906253773
29,61,0.01098989037321418
30,62,0.01082808951824377
31,63,0.006032744110116187
