Dimerization,ZL,error,N
0.0,0.013819491870854253,0.0010858240541200637,5000.0
0.05,0.01359344370069052,0.0011150020760048915,5000.0
0.1,0.0107174283876348,0.0011202575713798212,4999.0
0.15,0.009468441338841114,0.0011438259685082788,5000.0
0.2,0.005846327915854834,0.0011667734014873528,5000.0
0.25,0.0011503863830334493,0.001217991500696979,5000.0
0.3,-0.0001822687007911234,0.0013048579037267891,5000.0
0.35,-0.0025726961064386506,0.001353045647742307,5000.0
0.4,-0.0025245609878304424,0.0014545612676847707,5000.0
0.45,0.0024202718896883823,0.0016188771449410267,5000.0
0.5,0.013647146216389926,0.0018072635764099882,4999.0
