Dimerization,ZL,error,N
0.0,0.011138379832637062,0.0017148091065181772,2000.0
0.05,0.011129498203571335,0.0017580151959129516,2000.0
0.1,0.009736003261719117,0.001819091582125368,2000.0
0.15,0.008808933352743364,0.0018445636193496575,2000.0
0.2,0.00609980944205842,0.0018834141492006357,2000.0
0.25,0.0026415042642907787,0.001936884348821997,2000.0
0.3,0.0011604705903211683,0.002056867525505477,2000.0
0.35,-0.001706179239603803,0.0021594171162625654,2000.0
0.4,-0.0008041024892692789,0.0023295532416066386,2000.0
0.45,0.00421973493494147,0.002581043280772281,2000.0
0.5,0.01709392902404858,0.0029267116806034107,2000.0
