Dimerization,ZL,error,N
0.0,0.1703713735815679,0.0027050462561194373,1000.0
0.05,0.16959896895300705,0.002707752894385664,1000.0
0.1,0.16077984256335126,0.0028533037971596527,1000.0
0.15,0.15262694083573458,0.0029920644172617148,1000.0
0.2,0.13131493441973183,0.0031974546927226633,1000.0
0.25,0.10556642386573344,0.003402245810468554,1000.0
0.3,0.07479036978885518,0.003520975239793629,1000.0
0.35,0.04358068317870038,0.0034569113021650113,1000.0
0.4,0.008103048881915714,0.0033871533829596882,1000.0
0.45,-0.0219237564431008,0.003204499325591535,1000.0
0.5,-0.05129731482099488,0.0028278524044604274,1000.0
0.55,-0.0681070116822315,0.0024902816084930437,1000.0
0.6,-0.08066250280475573,0.0021064550529632416,1000.0
0.65,-0.08033824969831142,0.0019842343559030775,1000.0
0.7,-0.06613065858289552,0.0020760580723895514,1000.0
