Dimerization,ZL,error,N
0.0,0.15940438784675612,0.0033572317499927506,1000.0
0.05,0.14764779390591637,0.0034965771919066276,1000.0
0.1,0.12882514316164206,0.003794729711113274,1000.0
0.15,0.0960796923059025,0.0042098380010306986,1000.0
0.2,0.049208951890758974,0.004461052359750755,1000.0
0.25,0.008203274768290093,0.0045368223610764945,1000.0
0.3,-0.03407184346037275,0.00450389800678871,1000.0
0.35,-0.08285671264997806,0.004106712197092864,1000.0
0.4,-0.10883478025192349,0.003789176948810482,1000.0
0.45,-0.1237575159186264,0.0035985570678578843,1000.0
0.5,-0.11270814109438224,0.00366992000123662,1000.0
0.55,-0.07590360339973315,0.004181745299104969,1000.0
0.6,-0.014127796540457307,0.0047465952344437215,1000.0
0.65,0.06964240884272734,0.005104994437870941,1000.0
0.7,0.16916785630760178,0.004878148038207371,1000.0
