Dimerization,O^z,error
0.05,0.19404166158602834,0.0
0.1,0.18084976778565362,0.0
0.15,0.15898312909725587,0.0
0.2,0.1306492229797828,0.0
0.25,0.09995351629664344,0.0
0.3,0.07135356675178746,0.0
