Dimerization,ZL,error,N
0.0,0.0060109988671282165,0.003272602865983437,500.0
0.1,0.0019538212958445916,0.003190966843891501,500.0
0.2,0.006289043079586519,0.0035711969127078954,500.0
0.3,0.010936661715945524,0.00361048145284322,500.0
0.4,0.011262802272787916,0.0045326017296983215,500.0
0.5,0.031440789740473526,0.005639634819312081,500.0
0.6,0.057042852749260915,0.006655064489654425,500.0
0.7,0.1275076795484744,0.008551347119469517,500.0
0.8,0.22709859428599638,0.010225586762992275,499.0
0.9,0.39364180548798305,0.01117994782022804,498.0
1.0,0.7341278338509977,2.9271449298145985e-07,500.0
