x2-x1,corr
1,1.3219825671156504
2,0.6751303749657204
3,0.5575331137048081
4,0.4022637328159203
5,0.33446876401279246
6,0.25569226515939464
7,0.2105889566330239
8,0.18210492626700336
9,0.16160059083487283
10,0.1405850589330486
11,0.12907520052801658
12,0.11882510851661739
13,0.11177828364450576
14,0.10699471909252234
15,0.10895820359109912
16,0.10854531171885176
10,0.13937311194162497
11,0.12812354994417782
12,0.11747760452909471
13,0.11339806910406619
14,0.1095615924855982
15,0.10744171755907309
16,0.10766453510086677
10,0.14162505236850736
11,0.13039166085511855
12,0.12119054018803048
13,0.11923071648865351
14,0.11375514347364929
15,0.11276909144740672
16,0.10323477308265447
10,0.1473336578601168
11,0.1367726407804632
12,0.13070064003854548
13,0.12544596449376458
14,0.11896443712464606
15,0.10976230870776693
16,0.1067569144218435
10,0.1548578659376211
11,0.1498039498230577
12,0.13846355650028308
13,0.1321943368705407
14,0.11590373558315072
15,0.11323816614729246
16,0.11421973519521383
10,0.16826835832726286
11,0.15774380401814933
12,0.1413630983814587
13,0.1268315359302845
14,0.11720671104359648
15,0.11935093545101326
16,0.11475198907786671
10,0.16333094462969697
11,0.14959665683456713
12,0.12511770654386395
13,0.11580499524723796
14,0.11477058350709007
15,0.10964976941244303
16,0.10291004373575025
10,0.15361921414354707
11,0.1340988284733711
12,0.11873275692071263
13,0.11640764048585764
14,0.10648355689402939
15,0.10098886902780663
16,0.09422224308197326
10,0.14483357284002632
11,0.12906594109815583
12,0.12059101668462946
13,0.11099163702775267
14,0.10187112469663472
15,0.09503496158235877
16,0.09619860449873284
10,0.1412651434556299
11,0.13274407798677879
12,0.1169819231493097
13,0.10607053490247281
14,0.09569877782685948
15,0.09697093077102721
16,0.09585036053612556
10,0.14138471438403333
11,0.12719582857073186
12,0.11204200341845269
13,0.09754801751313698
14,0.09870781458518789
15,0.09531636159575946
16,0.09464144084906774
10,0.13683618057818578
11,0.12238917754893595
12,0.1045859513709459
13,0.10426560494845749
14,0.09671329041622366
15,0.09613814201400149
16,0.09778074399335367
10,0.13448616365580035
11,0.11480924012609865
12,0.11006222927296147
13,0.10189676421145415
14,0.09778715344388608
15,0.09795579471764515
16,0.09921743884282291
10,0.12825280172790382
11,0.12394142386844281
12,0.11070012984892509
13,0.10563572702593582
14,0.1031028726875684
15,0.1021693975673578
16,0.10324757870097381
10,0.13715748080864362
11,0.12248464803881941
12,0.11413991470425884
13,0.11177310514149172
14,0.10606775510277018
15,0.10656861829799746
16,0.1035516038263347
10,0.14448054046643652
11,0.134111154704123
12,0.1252123781644303
13,0.118062829709347
14,0.11331080334399948
15,0.11173754071348509
16,0.10829967125579881
10,0.1517736586710352
11,0.14188913395141647
12,0.12944194206629864
13,0.1240888420161581
14,0.11564956590227067
15,0.11100448889942349
10,0.15628541350551722
11,0.14319612277498142
12,0.13098161583909343
13,0.12154322222814674
14,0.11447371024471047
10,0.14819274037703123
11,0.13849486648709838
12,0.12403417623634427
13,0.11596150984547732
10,0.1488456194217359
11,0.13537230240979978
12,0.12076367673764148
10,0.15391291547693384
11,0.13791498820341774
10,0.14793976576550988
