x2-x1,corr
1,1.620692638141257
2,0.8032837178431508
3,0.6800521036530821
4,0.49619936411424087
5,0.4810785688079588
6,0.35825998421869343
7,0.3487592106703332
8,0.29134633131462406
9,0.2902946967861125
10,0.23540731209678678
11,0.2366633629057167
12,0.20487356735197998
13,0.1958539782422646
14,0.18455229083131414
15,0.19634395107952396
16,0.18375838852360982
10,0.1711394088604527
11,0.14629691317542773
12,0.13701117212497227
13,0.12833447446537533
14,0.1333686278820026
15,0.12441084748725822
16,0.13299169926841473
10,0.1957530438632825
11,0.1839475122298916
12,0.1712504646429822
13,0.17800820612200213
14,0.16516666335036626
15,0.1778839087015269
16,0.14645629074141103
10,0.15729683191868965
11,0.14573079702497332
12,0.14471988803386815
13,0.13431519710791778
14,0.13910895235230114
15,0.1139885762504683
16,0.10985090781492836
10,0.17487727941397524
11,0.17357913975442824
12,0.15926306206949997
13,0.16644960546818552
14,0.13434794068493322
15,0.12878242769680123
16,0.12560576995498024
10,0.17016830916571218
11,0.15586707841536504
12,0.15372072054483416
13,0.12467472487374623
14,0.11874046956942243
15,0.11381869745036362
16,0.12034400001345612
10,0.17049853619964875
11,0.16955938918646493
12,0.13398940954324895
13,0.12852058872594996
14,0.12121045218143969
15,0.12860157812776574
16,0.1163257496659566
10,0.16818906878347487
11,0.13777674223877942
12,0.12438153271084804
13,0.11671538415392682
14,0.11849606091598693
15,0.1073948282289488
16,0.10662342474981373
10,0.1574291188218466
11,0.14431353996344143
12,0.13300844320055855
13,0.13433924327486163
14,0.12159892158667195
15,0.12051533304876479
16,0.11799685820271806
10,0.1490036102901051
11,0.13741808707117842
12,0.13339075716797397
13,0.11996266515744795
14,0.11605275603210842
15,0.11218404300325366
16,0.12191368851151589
10,0.15158899896091893
11,0.14855900838046188
12,0.13078708019131763
13,0.12600452634936282
14,0.12214654064505048
15,0.13180141952759925
16,0.11541632653787558
10,0.15547938336784822
11,0.13774406221531146
12,0.12976922766663088
13,0.12311296749573378
14,0.1280958885159188
15,0.11104469795932978
16,0.1268350161506526
10,0.15575907852845558
11,0.14510250782249723
12,0.13544395549491342
13,0.13869464275349272
14,0.12054483662810168
15,0.13536842784772765
16,0.12365811007818107
10,0.14895887807558622
11,0.14030477499921956
12,0.13946537324352132
13,0.12006849970409014
14,0.13188439579872255
15,0.11864844592377324
16,0.14807978459723187
10,0.16649176203923866
11,0.1661999758874802
12,0.14268703475716252
13,0.15732535234780096
14,0.13888894568586518
15,0.17099264885752385
16,0.13496949604464464
10,0.1708538538343658
11,0.1456320671579865
12,0.15452171387794483
13,0.13661487362521607
14,0.16260973402480164
15,0.12786581973277536
16,0.19348852534405822
10,0.1691466313131529
11,0.1784593483558152
12,0.15561978246919791
13,0.18259582573722308
14,0.14286910340590553
15,0.21410872176345033
10,0.19036710012910002
11,0.1655372625064154
12,0.1857170905183562
13,0.1467109881003089
14,0.2131958881253777
10,0.17633785940587238
11,0.19865510054157032
12,0.15452792761191003
13,0.22532882050164438
10,0.1955466718573965
11,0.15727995323958496
12,0.22242025577960128
10,0.18185730501667788
11,0.25468959861365087
10,0.2590228068689094
