Dimerization,ZL,error,N
0.0,0.01150608701406027,0.0023760809053630983,1000.0
0.05,0.009594597905943948,0.002487711989973412,999.0
0.1,0.006762307646734927,0.002463965024328022,1000.0
0.15,0.012431987610473944,0.002576341901697934,1000.0
0.2,8.418599910637258e-05,0.0026052682685344867,1000.0
0.25,8.567778254079733e-05,0.0026368277870077077,1000.0
0.3,-0.0008478151542338303,0.002814093181036736,1000.0
0.35,4.252327573978554e-05,0.0030440824066220538,1000.0
0.4,-0.003068592024120363,0.0031959113988508816,1000.0
0.45,0.007293418067136822,0.0035267049970552425,1000.0
0.5,0.016429208727402108,0.003932346627035017,1000.0
