Dimerization,ZL,error,N
0.0,0.11826864357996211,0.003020511815838545,1000.0
0.4,0.005409731526514152,0.003443361944992937,1000.0
0.55,-0.04721602666160331,0.0027539026455393107,1000.0
0.6,-0.056062786298066714,0.0025164929488113875,1000.0
0.65,-0.05736168267184857,0.002371157138073635,1000.0
0.7,-0.046869233997471164,0.0024322325368225407,1000.0
0.05,0.11435871756012471,0.003057733775105425,1000.0
0.1,0.1098842707199684,0.003118618853617304,1000.0
0.15,0.0990061691758943,0.0032326739671622623,1000.0
0.2,0.08649816118387016,0.003296828012058204,1000.0
0.25,0.06813182100664385,0.0034900811490159917,1000.0
0.3,0.05000711984873925,0.003487706944178543,1000.0
0.35,0.02992356664146458,0.0035386314112994272,1000.0
0.45,-0.0143135283351098,0.0032738031027513834,1000.0
0.5,-0.0315351671528964,0.0030484694216848427,1000.0
