Dimerization,ZL,error,N
0.0,0.07957350050632254,0.0032544813895387095,1000.0
0.05,0.07840465817548359,0.0033599737234165806,1000.0
0.1,0.0695588184426222,0.0033333042756554165,1000.0
0.15,0.0530655678848049,0.0034647373276171537,1000.0
0.2,0.041492188672812305,0.003552998269321398,1000.0
0.25,0.020836448537436134,0.0035817548793859594,1000.0
0.3,0.002168138666615752,0.0036295471413183636,1000.0
0.35,-0.011949417529840004,0.003476208682220587,1000.0
0.4,-0.032297169515277085,0.003383304384175197,1000.0
0.45,-0.04351188369616342,0.0033251073078833077,1000.0
0.5,-0.04706021384074781,0.0033712877766566523,1000.0
0.55,-0.04600974528423817,0.0033938757009898883,1000.0
0.6,-0.03186853473435142,0.0037758750829941542,1000.0
0.65,-0.0008573995445242133,0.004120767614573194,1000.0
0.7,0.03813944172680494,0.00455911905530274,1000.0
