Dimerization,ZL,error,N
0.0,0.10617616795808456,0.003071879916505982,1000.0
0.4,0.00854758369154604,0.0034178862170590406,1000.0
0.55,-0.04178281998863582,0.0027727484382429014,1000.0
0.6,-0.05016683189266605,0.0025560487038084317,1000.0
0.65,-0.05118743631710158,0.0023915884751551913,1000.0
0.7,-0.0423062593597713,0.00247789185236707,1000.0
0.05,0.1043356891361347,0.003113683632541111,1000.0
0.1,0.09803857564344926,0.0031998469733853082,1000.0
0.15,0.08893712227027886,0.0032309273609541994,1000.0
0.2,0.07714691327782128,0.003281228095733375,1000.0
0.25,0.0628974430144908,0.0033502542963904625,1000.0
0.3,0.04495019994492522,0.0034542951002369615,1000.0
0.35,0.025715062884967808,0.003498718425267954,1000.0
0.45,-0.007862979876932212,0.003320760801007551,1000.0
0.5,-0.026447728279626704,0.003023144733591409,1000.0
