x1,x2,corr
0,1,-1.831665259891755e-15
0,2,1.831665259891758e-15
0,3,5.574204449033756e-16
0,4,-5.574204449033682e-16
0,5,1.379638374458709e-15
0,6,-1.37963837445871e-15
0,7,4.144792635438719e-16
0,8,-4.144792635438662e-16
0,9,-4.850587842485457e-16
0,10,4.85058784248548e-16
0,11,-6.006781477928878e-16
0,12,6.006781477928917e-16
0,13,-7.57573993030017e-17
0,14,7.575739930300416e-17
0,15,-4.315411384893851e-17
0,16,4.315411384895449e-17
1,11,7.73955523348491e-18
1,12,-7.73955523348513e-18
1,13,7.414140915773464e-18
1,14,-7.414140915773678e-18
1,15,-2.022884943735626e-18
1,16,2.022884943735387e-18
1,17,7.511978604383646e-29
2,12,7.739555233485611e-18
2,13,-7.414140915773698e-18
2,14,7.414140915773919e-18
2,15,2.022884943735291e-18
2,16,-2.022884943735051e-18
2,17,-7.54640909318212e-29
2,18,7.5704057900191e-29
3,13,4.179244251525806e-16
3,14,-4.17924425152584e-16
3,15,-2.788987726339912e-17
3,16,2.788987726339873e-17
3,17,1.635571204684628e-28
3,18,-1.640543853826647e-28
3,19,2.729862086239845e-28
4,14,4.179244251525773e-16
4,15,2.788987726339862e-17
4,16,-2.788987726339822e-17
4,17,-1.639014253564475e-28
4,18,1.643997428630856e-28
4,19,-2.735627329022822e-28
4,20,2.740610504089205e-28
5,15,-1.20226642276448e-18
5,16,1.202266422764242e-18
5,17,7.133783874271701e-29
5,18,-7.15714132068267e-29
5,19,1.244189345560025e-28
5,20,-1.246525090201122e-28
5,21,8.103124395437112e-29
6,16,-1.20226642276391e-18
6,17,-7.168214363070167e-29
6,18,7.19167706872476e-29
6,19,-1.249954588343e-28
6,20,1.252300858908459e-28
6,21,-8.136551599475145e-29
6,22,8.160014305129742e-29
7,17,1.277708002662402e-28
7,18,-1.281698965599357e-28
7,19,2.166674900469052e-28
7,20,-2.170665863406008e-28
7,21,1.304960117671836e-28
7,22,-1.30895108060879e-28
7,23,2.04322462349725e-28
8,18,1.285152540403564e-28
8,19,-2.172440143252026e-28
8,20,2.176441632113344e-28
8,21,-1.308302838075643e-28
8,22,1.31230432693696e-28
8,23,-2.048635775975126e-28
8,24,2.052637264836444e-28
9,19,1.424501806550938e-28
9,20,-1.427095859365136e-28
9,21,8.165934593235905e-29
9,22,-8.191875121377876e-29
9,23,1.335166299024881e-28
9,24,-1.337760351839079e-28
9,25,1.057085751706519e-16
10,20,1.432871628072474e-28
10,21,-8.199361797273948e-29
10,22,8.225407584659544e-29
10,23,-1.340577451502757e-28
10,24,1.343182030241318e-28
10,25,-1.057085751706519e-16
10,26,1.057085751706526e-16
11,21,1.437733728347276e-28
11,22,-1.442598966384675e-28
11,23,2.525249130643208e-28
11,24,-2.53011436868061e-28
11,25,-4.762568877443543e-16
11,26,4.762568877443523e-16
11,27,7.448791601219424e-16
12,22,1.445952212712845e-28
12,23,-2.530660283121084e-28
12,24,2.535536047082849e-28
12,25,4.762568877443564e-16
12,26,-4.762568877443541e-16
12,27,-7.448791601219452e-16
12,28,7.448791601219454e-16
13,23,1.104909555157587e-28
13,24,-1.107080820494267e-28
13,25,-2.383730827802916e-16
13,26,2.383730827802892e-16
13,27,-5.874712364768232e-16
13,28,5.87471236476822e-16
13,29,2.071216278343808e-16
14,24,1.112502498896506e-28
14,25,2.383730827802927e-16
14,26,-2.383730827802905e-16
14,27,5.874712364768233e-16
14,28,-5.874712364768218e-16
14,29,-2.07121627834378e-16
14,30,2.07121627834382e-16
15,25,2.070551347497766e-17
15,26,-2.070551347497584e-17
15,27,-3.617379941754069e-16
15,28,3.617379941754112e-16
15,29,-4.630854819151172e-16
15,30,4.63085481915115e-16
15,31,4.315411384894265e-17
16,26,2.070551347497968e-17
16,27,3.617379941753936e-16
16,28,-3.617379941753974e-16
16,29,4.630854819151174e-16
16,30,-4.630854819151153e-16
16,31,-4.315411384895902e-17
17,27,1.947673646723358e-28
17,28,-1.951116695603206e-28
17,29,8.206705825801897e-29
17,30,-8.241136314600371e-29
17,31,1.965389348410654e-28
18,28,1.956334162811893e-28
18,29,-8.231979376050298e-29
18,30,8.266515124092395e-29
18,31,-1.970772768145588e-28
19,29,1.380093876269953e-28
19,30,-1.385859119052929e-28
19,31,3.090460833318969e-28
20,30,1.388397000002133e-28
20,31,-3.095844253053904e-28
21,31,1.432883341318364e-28
