x2-x1,corr
1,0.997453591434665
2,0.6128390640121285
3,0.5333168618116381
4,0.38010596070123803
5,0.33645355025026724
6,0.265221096531208
7,0.23762165599103371
8,0.19049288336734296
9,0.17215505784982496
10,0.13758206514105828
11,0.12149485625511873
12,0.10577608670831816
13,0.09430629798116906
14,0.08308307634085589
15,0.07485874570878921
16,0.0666813687366656
17,0.060605524484638074
18,0.054553241914090826
19,0.05004915223969544
20,0.045520306842869236
21,0.042125408655552324
22,0.03853020039596523
23,0.03590952650207744
24,0.033123277683776334
25,0.031134629453384705
26,0.02897905618228181
27,0.027546758004046365
28,0.026023761394507607
29,0.02516237506822455
30,0.024259770857033108
31,0.024025097315764996
32,0.02367256328904216
