Dimerization,ZL,error,N
0.0,0.1840237016249861,0.003015351357172519,1000.0
0.05,0.17725642933178617,0.0031338384788307415,1000.0
0.1,0.1559356447055349,0.0034665009989530253,1000.0
0.15,0.1301023897130388,0.0038311671108633757,1000.0
0.2,0.0937324275653562,0.004100668916199332,1000.0
0.25,0.05021817237289024,0.004287150536127507,1000.0
0.3,0.004574422989425819,0.004228438887836303,1000.0
0.35,-0.03993324739707533,0.004023806185222943,1000.0
0.4,-0.08033662755344945,0.003759728505115584,1000.0
0.45,-0.10977207633341324,0.003278904103369425,1000.0
0.5,-0.12371004985261162,0.0029680326848883615,1000.0
0.55,-0.11463741180018158,0.002990161212965853,1000.0
0.6,-0.08117085322760685,0.003396016943842195,1000.0
0.65,-0.02698592586669648,0.003914488097671884,1000.0
0.7,0.049607623001342444,0.0041384683158330665,1000.0
