Dimerization,ZL,error,N
0.0,0.1870833312108918,0.0024504991301588313,1000.0
0.05,0.18473327896439473,0.0025680576641798746,1000.0
0.1,0.17681796408350392,0.0027029268954988136,1000.0
0.15,0.1587051141879056,0.0029315668094722193,1000.0
0.2,0.13659437136051236,0.003134530827943703,1000.0
0.25,0.10953901918598101,0.0033830766916108073,1000.0
0.3,0.07961314365674527,0.003489090024396967,1000.0
0.35,0.04353233681763558,0.003431639281798102,1000.0
0.4,0.00858021684820038,0.0033440601142198617,1000.0
0.45,-0.02390480446718043,0.003098279229145207,1000.0
0.5,-0.05379839873139579,0.0027722614355128053,1000.0
0.55,-0.07480725026191758,0.002407108868121162,1000.0
0.6,-0.08780071213876649,0.0020057024733762833,1000.0
0.65,-0.08678639141638694,0.0017857957421426802,1000.0
0.7,-0.0698551579444058,0.0019750568594702703,1000.0
