Dimerization,O^z,error
0.0,-0.16750604300643845,0.0
0.05,-0.1684483442645486,0.0
0.1,-0.16878409994201896,0.0
0.15,-0.16848210847428538,0.0
0.2,-0.16637883798996894,0.0
0.25,-0.16450150667930413,0.0
0.3,-0.16093669338679908,0.0
0.35,-0.1511926287995574,0.0
0.4,-0.136600915578218,0.0
0.45,-0.12129767590897411,0.0
0.5,-0.09732409480920584,0.0
0.55,-0.07540564152722404,0.0
0.6,-0.050577346985363335,0.0
0.65,-0.02987524716090594,0.0
0.7,-0.014383422044380178,0.0
