Jdis,O^z,error,N
0.7,-0.005349914719784162,0.00010621301701320628,1000.0
0.75,-0.005537276675106593,0.00011436147380926617,1000.0
0.8,-0.00569533403323988,0.00011434890552648712,1000.0
0.85,-0.006277838276912148,0.00013029754843650026,1000.0
0.9,-0.00621186017686625,0.00013677005607731576,1000.0
0.95,-0.006408232079468827,0.0001416731694586494,1000.0
1.0,-0.007028000371865119,0.000147117361629131,1000.0
1.1,-0.006861004925337419,0.00015023278858448838,1000.0
1.2,-0.007047860122775221,0.0001670258608900141,1000.0
1.3,-0.0071910569110291735,0.00016662412812208348,1000.0
1.4,-0.007032916010446339,0.00018128534919296412,1000.0
1.5,-0.007290562405355661,0.00018847813452098645,1000.0
