Dimerization,ZL,error,N
0.0,0.15199562167644012,0.003202617919632263,1000.0
0.05,0.1459321209935777,0.0033319148761441074,1000.0
0.1,0.1298586310717769,0.0035554865252284814,1000.0
0.15,0.10922211004706485,0.003784471325456653,1000.0
0.2,0.07697601554284321,0.004049417791161237,1000.0
0.25,0.040994544525603575,0.004194186813856242,1000.0
0.3,0.001463654826597761,0.004200745540452129,1000.0
0.35,-0.033057245350322735,0.00405557755085246,1000.0
0.4,-0.06429491323133942,0.003610432855832262,1000.0
0.45,-0.09155066747249688,0.0032042707046153053,1000.0
0.5,-0.1013809915241301,0.003103034041435653,1000.0
0.55,-0.09240398588192564,0.00323136161268945,1000.0
0.6,-0.06641082233508784,0.0035836762492401095,1000.0
0.65,-0.019557530040051525,0.003963506353861213,1000.0
0.7,0.04939672703841748,0.004283326238264439,1000.0
