Dimerization,ZL,error,N
0.0,0.16372950392751082,0.0027217675604280225,1000.0
0.05,0.15724999059724523,0.004154097773910052,469.0
0.1,0.14964416782226636,0.004094510835416956,499.0
0.15,0.134821109597911,0.004972554079419576,427.0
0.2,0.11603926182936289,0.0048217194866148425,480.0
0.25,0.09057143068056388,0.0055147222772681725,414.0
0.3,0.06845771194669659,0.0055427516959637635,422.0
0.35,0.04048807481469712,0.005628085324736793,412.0
0.4,0.010936039117707222,0.003381163944764325,1000.0
0.45,-0.0219237564431008,0.003204499325591535,1000.0
0.5,-0.05129731482099488,0.0028278524044604274,1000.0
0.55,-0.06385195725340845,0.0025991474995960308,1000.0
0.6,-0.0764177437094315,0.002204802339870812,1000.0
0.65,-0.07670113795625619,0.002034171202794404,1000.0
0.7,-0.06438178836849238,0.002133929009101869,1000.0
