Jdis,ZL,error,N
0.7,-0.1720170429087979,0.0031848643488540194,1000.0
0.75,-0.15832489978978867,0.0032621044946206093,1000.0
0.8,-0.14702205852601552,0.0034043494356594977,1000.0
0.85,-0.1344468201595416,0.003445307657357337,1000.0
0.9,-0.1237575159186264,0.0035985570678578843,1000.0
0.95,-0.11472101210842878,0.003592015070069711,1000.0
1.0,-0.10409953961976881,0.0036157402742857682,1000.0
1.1,-0.08576813710103344,0.0035784373096258743,1000.0
1.2,-0.06995972401611705,0.0035938724278805176,1000.0
1.3,-0.05791227257323595,0.0035526856963530567,1000.0
1.4,-0.044065736559182334,0.003557799118708026,1000.0
1.5,-0.038720462508129314,0.0035831563612343915,1000.0
