Dimerization,O^z,error,N
0.0,-0.016773862680102128,0.0011117445416493265,473.0
0.2,-0.01566006651147964,0.001194436082172357,475.0
0.4,-0.013791559942020293,0.0010569273422947867,462.0
0.6,-0.007277216583189622,0.0008796100458243921,468.0
0.8,-0.006343368249154803,0.0009191690918282189,464.0
1.0,-5.0411810915682015e-09,3.958177500180092e-09,423.0
