Jdis,ZL,error,N
0.7,0.17043313581604827,0.002766090766983932,1000.0
0.75,0.16568696784747586,0.0028477200735371228,1000.0
0.8,0.1587051141879056,0.0029315668094722193,1000.0
0.85,0.15262694083573458,0.0029920644172617148,1000.0
0.95,0.134821109597911,0.004972554079419576,427.0
1.1,0.118617177458554,0.0032514196154835536,1000.0
1.2,0.10823319503719261,0.0032584858694136177,1000.0
1.3,0.0990061691758943,0.0032326739671622623,1000.0
1.4,0.08893712227027886,0.0032309273609541994,1000.0
1.5,0.08075309288753589,0.0032874062266776177,1000.0
