Jdis,ZL,error,N
0.7,0.14835292191892394,0.003710911577649198,1000.0
0.75,0.13732228798121646,0.003739274616144812,1000.0
0.8,0.1301023897130388,0.0038311671108633757,1000.0
0.85,0.12279722107280416,0.003737676595396002,1000.0
0.9,0.11698910622069089,0.003798977066008664,1000.0
0.95,0.10922211004706485,0.003784471325456653,1000.0
1.0,0.10024728926194083,0.003797865636760418,1000.0
1.1,0.08684849135823561,0.0036959592143181804,1000.0
1.2,0.07202291969557266,0.0037151989562055373,1000.0
1.3,0.0636346228760631,0.0036437213068351362,1000.0
1.4,0.0530655678848049,0.0034647373276171537,1000.0
1.5,0.04943869804827305,0.0033360342091030217,1000.0
