Dimerization,O^z,error
0.05,0.20980111163631868,0.0
0.1,0.19155313727889467,0.0
0.15,0.15971081315451827,0.0
0.2,0.12085538105265002,0.0
0.25,0.08068962619298238,0.0
0.3,0.04632074467842009,0.0
