Dimerization,ZL,error,N
0.0,0.010319899641004136,0.001348377623452227,3000.0
0.05,0.012467641605856805,0.0013654083471476165,3000.0
0.1,0.006743237404230412,0.0013860275859846338,2999.0
0.15,0.007275076635420101,0.0014547912574622286,3000.0
0.2,0.005071373577032259,0.0014524207882669513,3000.0
0.25,0.001814762485044375,0.0015563532989067575,3000.0
0.3,0.00032644732040223334,0.0015841876765002943,3000.0
0.35,-0.0002825548109421915,0.0017189325106305659,3000.0
0.4,0.0022080427178763247,0.0018411396281520526,3000.0
0.45,0.00554674268341311,0.0020387513375375987,3000.0
0.5,0.01780735333573956,0.0022884532408601306,3000.0
