Dimerization,ZL,error,N
0.0,0.013786417427111402,0.001178433914274464,4000.0
0.05,0.01283344527932916,0.0012198788845477293,3999.0
0.1,0.011314620065379744,0.0012329893804782926,4000.0
0.15,0.010307515411030385,0.0012788012966702962,4000.0
0.2,0.004415049547529961,0.0013108079406526799,4000.0
0.25,0.0010053283623908476,0.00134787962946096,4000.0
0.3,-0.00034929380961936323,0.0014072547929010885,4000.0
0.35,-0.0012086254575070486,0.0015063981534203716,4000.0
0.4,4.173692870735623e-06,0.0016025008593788775,4000.0
0.45,0.005451385930940618,0.0018104079318715038,4000.0
0.5,0.01620039904955703,0.0019999574291276047,4000.0
