Dimerization,ZL,error,N
0.0,0.013885526955833965,0.001356917563085595,3000.0
0.05,0.013222336838759046,0.0013973072091532212,2999.0
0.1,0.011025518870199296,0.0014077566738435804,3000.0
0.15,0.01114664586721704,0.001478883479919698,3000.0
0.2,0.005357492790218812,0.0015068096152502592,3000.0
0.25,0.0006692256021265173,0.001552042836357849,3000.0
0.3,-0.000545328808060624,0.0016172387884178605,3000.0
0.35,-0.0010466222165859383,0.0017281055041755823,3000.0
0.4,-0.0006883931146739516,0.0018533864576594633,3000.0
0.45,0.00437780535845707,0.0020758996361127007,3000.0
0.5,0.015863471170813572,0.002299373400413188,3000.0
