Dimerization,O^z,error
0.05,0.16309542213222236,0.0
0.1,0.14493975741590442,0.0
0.15,0.11394770772830143,0.0
0.2,0.08284538449228084,0.0
0.25,0.053035937305069135,0.0
0.3,0.028564074519415852,0.0
