Dimerization,ZL,error,N
0.0,0.12376251630556614,0.005100188652734488,500.0
0.1,0.08869996296495271,0.005971207719286824,500.0
0.2,0.01681715650863913,0.006357443264122374,500.0
0.3,-0.05822491847487065,0.006191159695082516,500.0
0.4,-0.09848811404756652,0.00536800361507762,500.0
0.5,-0.06892906071664888,0.006490304714110521,500.0
0.6,0.0615245546590858,0.00794934852090382,500.0
0.7,0.24869166369200263,0.008031248180519146,500.0
0.8,0.45055147174728166,0.00590835216690636,500.0
0.9,0.6131218771774452,0.003485410882347964,500.0
1.0,0.7341281321104473,1.703428313916036e-14,500.0
