x1,x2,corr
0,32,0.0002049597550860073
1,33,0.0007952199701785136
2,34,0.0007948183750180038
3,35,-0.004227851755939893
4,36,-0.004223649101997884
5,37,-0.0001779897659702228
6,38,-0.000177292539201911
7,39,6.777790067362906e-05
8,40,6.914001926648623e-05
9,41,0.0008892241848938686
10,42,0.0009116273494283546
11,43,0.001400526338978201
12,44,0.001380973376112082
13,45,0.000736167721843555
14,46,0.0007312085382856902
15,47,0.0007906230934232312
16,48,0.0008047773110826654
17,49,0.0007080747619895089
18,50,0.0007068990657475471
19,51,-0.00287436935743586
20,52,-0.002926266466808194
21,53,-0.0001416609742107735
22,54,-0.0001433140256510023
23,55,0.0001538955095231035
24,56,0.0001547516230005661
25,57,5.512802904079077e-05
26,58,5.534245678036621e-05
27,59,8.084099819850423e-05
28,60,8.006996631517491e-05
29,61,7.124530068039202e-05
30,62,7.281858659239095e-05
31,63,0.000188036012069318
