x2-x1,corr
32,7.394871862427721e-06
32,-1.3131628504008532e-06
32,-1.2995673224432414e-06
32,-9.01859781461772e-09
32,-8.999908454557783e-09
32,8.772493687609923e-07
32,8.488299008233007e-07
32,7.770557247485914e-07
32,7.795787147740252e-07
32,3.979045359630847e-07
32,6.386240014943156e-07
32,-7.257653571933766e-07
32,-7.279184308990917e-07
32,-5.080758548343047e-08
32,-5.090215526443086e-08
32,-1.3422484625974049e-08
32,-1.3442994608513037e-08
32,-1.1844928059894907e-08
32,-1.1783477464910943e-08
32,1.7332463773848706e-08
32,1.73817726728415e-08
32,-1.4865736551738029e-09
32,-1.4889779398460638e-09
32,-5.0830567007663284e-08
32,-5.104579877312025e-08
32,-2.1325396700618387e-07
32,-2.1389946606245221e-07
32,-1.4542564747629464e-05
32,-1.417104347054906e-05
32,-0.0003745813133351444
32,-0.0004040046339426793
32,1.0361304105958022e-05
