Dimerization,ZL,error,N
0.0,0.06853125280050162,0.004686386123097261,500.0
0.2,0.027079717896169572,0.004672580991708472,500.0
0.4,-0.029219936833356018,0.004677501318292115,500.0
0.6,-0.019055326567033397,0.005441481121940986,500.0
0.8,0.15753957564889043,0.0073025065184624816,500.0
1.0,0.5368248812462205,1.6097882780952972e-13,500.0
