Dimerization,ZL,error,N
0.0,0.05568048116473569,0.0031347638344024656,1000.0
0.05,0.04853332408824363,0.0031353927580918474,1000.0
0.1,0.041555511547683145,0.0031230909081744326,1000.0
0.15,0.03357441366746876,0.003377551978795235,1000.0
0.2,0.017626919138669452,0.0033643530570421883,1000.0
0.25,0.005631799897785033,0.0034131937549203924,1000.0
0.3,-0.011037515195147963,0.003469720760130328,1000.0
0.35,-0.02397638674140606,0.0034489877537515635,1000.0
0.4,-0.03844056174911427,0.0034691440899783372,1000.0
0.45,-0.038720462508129314,0.0035831563612343915,1000.0
0.5,-0.027379635516133007,0.003739886683727734,1000.0
0.55,-0.008625662611455379,0.004204723224730665,1000.0
0.6,0.02303357319896291,0.004634652286455927,1000.0
0.65,0.06770930967776653,0.0051697007673326524,1000.0
0.7,0.12415040665941561,0.005611516468343715,1000.0
